model,group,seed,layer,pair,retrieval_p1,retrieval_p1_nn,cos_gap,cka,centroid_dist,median_pct_rank,mean_pct_rank,mrr,retrieval_p5,median_rank
cur_cs-s43-s1e0,switched,43,4,eng-zho,0.0165496489468405,0.0135406218655967,0.0039849281311035,0.1699215322732925,0.0892378762364387,0.6566265060240963,0.6102453948189951,0.030116345684563,0.0315947843530591,343.0
cur_cs-s43-s1e0,switched,43,4,nld-zho,0.0175526579739217,0.0115346038114343,0.0031594038009643,0.1559297889471054,0.0979110524058342,0.6370481927710843,0.5985703093215389,0.0320498075042116,0.0376128385155466,362.5
cur_cs-s43-s1e0,switched,43,5,eng-nld,0.1273821464393179,0.1138415245737211,0.0132371187210083,0.1906148791313171,0.0817325860261917,0.8373493975903614,0.7255274860726758,0.1596807088702508,0.1820461384152457,163.0
cur_cs-s43-s1e0,switched,43,5,eng-zho,0.0155466399197592,0.0125376128385155,0.0042238235473632,0.1564856469631195,0.0894228816032409,0.6465863453815262,0.6068567147224807,0.0287538233628608,0.0300902708124373,353.0
cur_cs-s43-s1e0,switched,43,5,nld-zho,0.0155466399197592,0.0110330992978936,0.0037101507186889,0.1375165283679962,0.0978648662567138,0.6244979919678715,0.5908015210289503,0.0289330066706121,0.0300902708124373,375.0
cur_cs-s43-s1e0,switched,43,6,eng-nld,0.1248746238716148,0.111334002006018,0.0142138600349426,0.1819973587989807,0.0809386894106864,0.8283132530120482,0.714433964544235,0.1542218000520304,0.1700100300902708,172.0
cur_cs-s43-s1e0,switched,43,6,eng-zho,0.014543630892678,0.0110330992978936,0.00443035364151,0.1528195738792419,0.088601604104042,0.6400602409638554,0.6044942055080906,0.0256382286118589,0.0255767301905717,359.5
cur_cs-s43-s1e0,switched,43,6,nld-zho,0.0135406218655967,0.010531594784353,0.0035851597785949,0.1275929659605026,0.0972972959280014,0.6109437751004017,0.5859964431446951,0.0266501548057398,0.029087261785356,388.5
cur_cs-s43-s1e0,switched,43,7,eng-nld,0.1208625877632898,0.111334002006018,0.0147702693939208,0.178453266620636,0.081917755305767,0.8052208835341366,0.7076414987935694,0.1498219448383412,0.1659979939819458,195.0
cur_cs-s43-s1e0,switched,43,7,eng-zho,0.0135406218655967,0.0100300902708124,0.0047225356101989,0.1484169065952301,0.0913073867559433,0.6586345381526104,0.605548069912549,0.0249958610586377,0.0235707121364092,341.0
cur_cs-s43-s1e0,switched,43,7,nld-zho,0.0125376128385155,0.0095285857572718,0.0045286417007446,0.1242443844676017,0.0979156792163848,0.6154618473895582,0.5846852807418239,0.0253719308970487,0.0245737211634904,384.0
cur_cs-s43-s1e0,switched,43,8,eng-nld,0.1203610832497492,0.1058174523570712,0.0149567127227783,0.1718143075704574,0.0824676230549812,0.7931726907630522,0.7032553483744406,0.1473565639128231,0.1670010030090271,207.0
cur_cs-s43-s1e0,switched,43,8,eng-zho,0.0130391173520561,0.0095285857572718,0.004962146282196,0.1419495791196823,0.0909237116575241,0.6485943775100402,0.6037374170704884,0.0228752241266077,0.0205616850551654,351.0
cur_cs-s43-s1e0,switched,43,8,nld-zho,0.0100300902708124,0.0085255767301905,0.0041955709457397,0.120870791375637,0.095414787530899,0.608433734939759,0.5828177302993316,0.0225669990739897,0.0225677031093279,391.0
cur_cs-s43-s1e0,switched,43,9,eng-nld,0.1168505516549648,0.1043129388164493,0.0153971314430236,0.1704837083816528,0.0835815146565437,0.7841365461847389,0.6972257132844316,0.1450671744844981,0.1639919759277833,216.0
cur_cs-s43-s1e0,switched,43,9,eng-zho,0.0125376128385155,0.0100300902708124,0.0044829249382019,0.1371988803148269,0.0928012728691101,0.6335341365461847,0.5998517641277246,0.0221378342417343,0.0190571715145436,366.0
cur_cs-s43-s1e0,switched,43,9,nld-zho,0.0085255767301905,0.0085255767301905,0.0039426088333129,0.1136136576533317,0.0952663570642471,0.6104417670682731,0.5822709091128809,0.0219641114284848,0.0225677031093279,389.0
cur_cs-s43-s1e0,switched,43,10,eng-nld,0.1143430290872617,0.1058174523570712,0.0164984464645385,0.1676505506038665,0.0858534723520279,0.7821285140562249,0.6941653273072228,0.1407264034753405,0.1569709127382146,218.0
cur_cs-s43-s1e0,switched,43,10,eng-zho,0.010531594784353,0.0095285857572718,0.0053588151931762,0.1324594616889953,0.0941210016608238,0.6400602409638554,0.5977017397574248,0.0205550155251004,0.018555667001003,359.5
cur_cs-s43-s1e0,switched,43,10,nld-zho,0.0095285857572718,0.0085255767301905,0.0041458010673522,0.1143026649951934,0.0960948690772056,0.6129518072289157,0.5831888234986083,0.0228511473359853,0.0260782347041123,386.5
cur_cs-s43-s1e0,switched,43,11,eng-nld,0.1098294884653962,0.1038114343029087,0.0163378715515136,0.1632942855358123,0.0852959603071212,0.7761044176706827,0.6886956048869499,0.1354358384513584,0.1489468405215647,224.0
cur_cs-s43-s1e0,switched,43,11,eng-zho,0.0110330992978936,0.0100300902708124,0.0047100782394409,0.1269627660512924,0.0920413210988044,0.6295180722891567,0.5885789899819941,0.0208309709224757,0.0190571715145436,370.0
cur_cs-s43-s1e0,switched,43,11,nld-zho,0.0110330992978936,0.0080240722166499,0.0034921765327453,0.1070069819688797,0.0933945775032043,0.6004016064257028,0.5764849770194117,0.0232234796076233,0.0245737211634904,399.0
cur_cs-s43-s1e0,switched,43,12,eng-nld,0.1098294884653961,0.1028084252758274,0.0163654685020446,0.1620843857526779,0.0874369144439697,0.7715863453815262,0.6853064212718477,0.1346892860565619,0.1494483450351053,228.5
cur_cs-s43-s1e0,switched,43,12,eng-zho,0.010531594784353,0.0100300902708124,0.0038064718246459,0.1240837797522544,0.092765063047409,0.6184738955823292,0.5863866700503116,0.020410419958218,0.018555667001003,381.0
cur_cs-s43-s1e0,switched,43,12,nld-zho,0.0100300902708124,0.0080240722166499,0.00449800491333,0.1041277721524238,0.0939499139785766,0.6044176706827309,0.5737085755257741,0.0225186140661894,0.0260782347041123,395.0
cur_cs-s43-s1e1,switched,43,0,eng-nld,0.2888665997993982,0.148445336008024,0.0235449075698852,0.5637022852897644,0.3348413109779358,0.9899598393574296,0.902256971718368,0.3595690740336971,0.4332998996990972,11.0
cur_cs-s43-s1e1,switched,43,0,eng-zho,0.0255767301905717,0.0130391173520561,0.0098615884780883,0.414028525352478,0.5831612944602966,0.751004016064257,0.6839071431160954,0.0466713558970107,0.0531594784353059,249.0
cur_cs-s43-s1e1,switched,43,0,nld-zho,0.0270812437311935,0.0100300902708124,0.008888840675354,0.3991722166538238,0.5918600559234619,0.7349397590361446,0.6778432687621097,0.0477038431994133,0.0571715145436308,265.0
cur_cs-s43-s1e1,switched,43,1,eng-nld,0.1960882647943831,0.0997993981945837,0.043832242488861,0.4731632173061371,0.470168262720108,0.9738955823293172,0.8842828686863803,0.2643515364479647,0.3184553660982949,27.0
cur_cs-s43-s1e1,switched,43,1,eng-zho,0.0315947843530591,0.0150451354062186,0.020617663860321,0.3638668656349182,0.6190975904464722,0.803714859437751,0.7278487067628588,0.0581735213871476,0.066198595787362,196.5
cur_cs-s43-s1e1,switched,43,1,nld-zho,0.0200601805416248,0.0120361083249749,0.0179863572120666,0.3666673600673675,0.6390430927276611,0.7771084337349398,0.7136741549951058,0.0450755224718242,0.0526579739217652,223.0
cur_cs-s43-s1e1,switched,43,2,eng-nld,0.208124373119358,0.0977933801404212,0.0221268534660339,0.5208863615989685,0.3127789795398712,0.9769076305220884,0.8925335242675819,0.2762353543969615,0.3340020060180542,24.0
cur_cs-s43-s1e1,switched,43,2,eng-zho,0.0275827482447342,0.0100300902708124,0.0107172727584838,0.408742219209671,0.4345606863498688,0.7981927710843373,0.7290692358199096,0.0546866010159528,0.066198595787362,202.0
cur_cs-s43-s1e1,switched,43,2,nld-zho,0.0260782347041123,0.0130391173520561,0.0094037652015686,0.4074080288410187,0.4359039664268493,0.7911646586345382,0.7192178946477988,0.0475786568351756,0.0531594784353059,209.0
cur_cs-s43-s1e1,switched,43,3,eng-nld,0.1950852557673019,0.0902708124373119,0.0408621430397033,0.5113935470581055,0.4188123643398285,0.9799196787148594,0.9033908955783012,0.2721672462933202,0.3370110330992979,21.0
cur_cs-s43-s1e1,switched,43,3,eng-zho,0.0240722166499498,0.0130391173520561,0.0191382765769958,0.3911386430263519,0.5653153657913208,0.8268072289156627,0.749042307645829,0.0538921698717113,0.0692076228686058,173.5
cur_cs-s43-s1e1,switched,43,3,nld-zho,0.0225677031093279,0.0130391173520561,0.0166684389114379,0.3876341581344604,0.5657366514205933,0.8062248995983936,0.7374810173492364,0.0474909717484895,0.0531594784353059,194.0
cur_cs-s43-s1e1,switched,43,4,eng-nld,0.20160481444333,0.0942828485456369,0.0682309865951538,0.5217718482017517,0.5431810617446899,0.9839357429718876,0.9153565113009712,0.2826649468959091,0.3545636910732196,17.0
cur_cs-s43-s1e1,switched,43,4,eng-zho,0.0255767301905717,0.0115346038114343,0.0307535529136657,0.3839507102966308,0.7584317326545715,0.8343373493975903,0.759130806072837,0.0558145442059297,0.0707121364092276,166.0
cur_cs-s43-s1e1,switched,43,4,nld-zho,0.0200601805416248,0.0110330992978936,0.0287914276123046,0.3855442404747009,0.7626903057098389,0.8177710843373494,0.7547335782447745,0.0461126748589523,0.0521564694082246,182.5
cur_cs-s43-s1e1,switched,43,5,eng-nld,0.2021063189568706,0.0892678034102306,0.0776801109313964,0.5200033783912659,0.6092175245285034,0.9819277108433736,0.9159874200916002,0.27999568704836,0.3490471414242728,19.0
cur_cs-s43-s1e1,switched,43,5,eng-zho,0.029087261785356,0.0100300902708124,0.0344420373439788,0.3843100070953369,0.8262621760368347,0.8408634538152611,0.7630240117944194,0.0584506809358791,0.0692076228686058,159.5
cur_cs-s43-s1e1,switched,43,5,nld-zho,0.0205616850551654,0.0100300902708124,0.031853824853897,0.3873606026172638,0.8177474141120911,0.8373493975903614,0.7650249946627029,0.0480433943704378,0.0586760280842527,163.0
cur_cs-s43-s1e1,switched,43,6,eng-nld,0.1980942828485456,0.0952858575727181,0.0878956913948059,0.5248239040374756,0.6511754989624023,0.9849397590361446,0.9256524593861908,0.2826825476620962,0.3600802407221665,16.0
cur_cs-s43-s1e1,switched,43,6,eng-zho,0.0295887662988966,0.0100300902708124,0.0348885953426361,0.3881232738494873,0.8839277029037476,0.8493975903614458,0.7685017905120984,0.0603081194572411,0.0727181544633901,151.0
cur_cs-s43-s1e1,switched,43,6,nld-zho,0.0215646940822467,0.010531594784353,0.0332926213741302,0.3934288322925567,0.879396915435791,0.8413654618473896,0.7730903554035601,0.0508356624035226,0.0631895687061183,159.0
cur_cs-s43-s1e1,switched,43,7,eng-nld,0.1970912738214644,0.092778335005015,0.1009632349014282,0.548682451248169,0.6866568922996521,0.9849397590361446,0.928901161315271,0.2828541537857985,0.3681043129388164,16.0
cur_cs-s43-s1e1,switched,43,7,eng-zho,0.0270812437311935,0.0080240722166499,0.0418618917465209,0.4182924032211303,0.9526991248130798,0.8629518072289157,0.7842876017611067,0.0624212526371883,0.0797392176529588,137.5
cur_cs-s43-s1e1,switched,43,7,nld-zho,0.0195586760280842,0.0080240722166499,0.0400612950325012,0.41902756690979,0.9665771126747132,0.856425702811245,0.7842458097183116,0.0506337190483831,0.0641925777331996,144.0
cur_cs-s43-s1e1,switched,43,8,eng-nld,0.137913741223671,0.0581745235707121,0.099750816822052,0.5558189153671265,0.7619036436080933,0.9748995983935744,0.9116289631948054,0.2203718030530652,0.2973921765295887,26.0
cur_cs-s43-s1e1,switched,43,8,eng-zho,0.0260782347041123,0.006519558676028,0.0444081276655197,0.4197153747081756,1.0080287456512451,0.8639558232931727,0.7867810258083489,0.0602262824511198,0.0772316950852557,136.5
cur_cs-s43-s1e1,switched,43,8,nld-zho,0.0190571715145436,0.0080240722166499,0.0421069413423538,0.4144703447818756,1.0410864353179932,0.8493975903614458,0.7787458761827651,0.0473532831216093,0.0531594784353059,151.0
