model,group,seed,layer,pair,retrieval_p1,retrieval_p1_nn,cos_gap,cka,centroid_dist,median_pct_rank,mean_pct_rank,mrr,retrieval_p5,median_rank
curriculum,switched,42,4,eng-zho,0.5581745235707121,0.4052156469408224,0.0763273239135742,0.588849663734436,0.402818888425827,1.0,0.9933157907457312,0.6617365935793974,0.7868605817452357,1.0
curriculum,switched,42,4,nld-zho,0.4428284854563691,0.3084252758274824,0.0708138942718505,0.5679100155830383,0.4080292880535126,0.998995983935743,0.987436707713502,0.563163147141492,0.7066198595787362,2.0
curriculum,switched,42,5,eng-nld,0.9107321965897692,0.8024072216649949,0.105395495891571,0.6822256445884705,0.3589144647121429,1.0,0.9992422045252222,0.9382849744941424,0.9739217652958876,1.0
curriculum,switched,42,5,eng-zho,0.6308926780341023,0.446840521564694,0.075910210609436,0.6050443053245544,0.4209389388561249,1.0,0.9955151599376442,0.725540290117762,0.8410230692076228,1.0
curriculum,switched,42,5,nld-zho,0.5130391173520562,0.3505516549648947,0.0692980289459228,0.5803970098495483,0.4224180281162262,1.0,0.9913163184332112,0.6280108379126979,0.7678034102306921,1.0
curriculum,switched,42,6,eng-nld,0.9077231695085256,0.7948846539618857,0.1174177527427673,0.6899700164794922,0.3892435431480407,1.0,0.9994687878897738,0.9381696566350805,0.97592778335005,1.0
curriculum,switched,42,6,eng-zho,0.6519558676028084,0.4729187562688064,0.0860031247138977,0.6228916049003601,0.4422586262226105,1.0,0.9966390134258196,0.7487792551386733,0.8671013039117352,1.0
curriculum,switched,42,6,nld-zho,0.549147442326981,0.3896690070210632,0.080112874507904,0.5921054482460022,0.439483642578125,1.0,0.992947215139394,0.6619254005224731,0.8009027081243731,1.0
curriculum,switched,42,7,eng-nld,0.9122367101303912,0.8119358074222668,0.1436478495597839,0.6959835886955261,0.4215441346168518,1.0,0.9995211538229144,0.9405910621598154,0.9779338014042126,1.0
curriculum,switched,42,7,eng-zho,0.6705115346038115,0.4944834503510532,0.1024141907691955,0.6273727416992188,0.4871873259544372,1.0,0.997020680515442,0.7633532697843062,0.8751253761283851,1.0
curriculum,switched,42,7,nld-zho,0.5722166499498496,0.4052156469408224,0.0921456217765808,0.594265341758728,0.4910309314727783,1.0,0.993582152078726,0.6779578607284111,0.8044132397191575,1.0
curriculum,switched,42,8,eng-nld,0.9062186559679036,0.8109327983951855,0.1745405197143554,0.7008296847343445,0.4571576714515686,1.0,0.9993791615811288,0.9367151467005904,0.9749247743229688,1.0
curriculum,switched,42,8,eng-zho,0.6725175526579739,0.5030090270812437,0.1234114170074462,0.6336902379989624,0.5431573390960693,1.0,0.9968625756788436,0.7632015432058151,0.8731193580742227,1.0
curriculum,switched,42,8,nld-zho,0.5641925777331995,0.4112337011033099,0.1141023635864257,0.604727029800415,0.5464057922363281,1.0,0.9940640193673388,0.6762763484472145,0.8139418254764292,1.0
curriculum,switched,42,9,eng-nld,0.8926780341023068,0.7572718154463389,0.2161144912242889,0.6980190277099609,0.557823657989502,1.0,0.999047342831708,0.9258951518470144,0.966900702106319,1.0
curriculum,switched,42,9,eng-zho,0.6369107321965898,0.4593781344032096,0.1577642858028412,0.636606752872467,0.6571438312530518,1.0,0.9963797013530552,0.7363219789733203,0.8605817452357071,1.0
curriculum,switched,42,9,nld-zho,0.5411233701103311,0.3911735205616851,0.1443623602390289,0.6046186685562134,0.6623077392578125,1.0,0.9935061207719544,0.6529165926064321,0.7938816449348044,1.0
curriculum,switched,42,10,eng-nld,0.8244734202607824,0.5877632898696088,0.2170716226100921,0.6950979828834534,0.667728841304779,1.0,0.9986848094484256,0.883669435281696,0.9538615847542627,1.0
curriculum,switched,42,10,eng-zho,0.5797392176529589,0.347542627883651,0.1610687375068664,0.6321918368339539,0.8177236914634705,1.0,0.9946783120445674,0.6836325882757938,0.8119358074222668,1.0
curriculum,switched,42,10,nld-zho,0.4934804413239719,0.3119358074222668,0.1519545614719391,0.6044065952301025,0.8093632459640503,0.998995983935743,0.992013691677442,0.61119361116284,0.7557673019057172,2.0
curriculum,switched,42,11,eng-nld,0.7482447342026077,0.4724172517552658,0.2095637917518615,0.6822677850723267,0.7426387071609497,1.0,0.9980554112135602,0.8333582956593392,0.9378134403209628,1.0
curriculum,switched,42,11,eng-zho,0.4714142427281845,0.2301905717151454,0.1534806489944458,0.6179913282394409,0.9853205680847168,0.998995983935743,0.9901058597479184,0.5836544497647126,0.708124373119358,2.0
curriculum,switched,42,11,nld-zho,0.4132397191574724,0.1960882647943831,0.1482487916946411,0.5920982360839844,0.9883664846420288,0.998995983935743,0.9876733614498112,0.5362028386019885,0.6815446339017052,2.0
curriculum,switched,42,12,eng-nld,0.6594784353059178,0.3676028084252758,0.1702944934368133,0.67061847448349,0.7637736797332764,1.0,0.9966722456526204,0.7678514551136635,0.90320962888666,1.0
curriculum,switched,42,12,eng-zho,0.3049147442326981,0.129889669007021,0.125101551413536,0.5943483114242554,1.1165213584899902,0.9969879518072288,0.9740672821677884,0.418148217180787,0.5426278836509528,4.0
curriculum,switched,42,12,nld-zho,0.2597793380140421,0.0942828485456369,0.1194038018584251,0.5691601634025574,1.1192799806594849,0.9959839357429718,0.9718497863067111,0.3863721011944402,0.522567703109328,5.0
curriculum-s43,switched,43,0,eng-nld,0.4643931795386158,0.2497492477432297,0.0831219553947448,0.6521190404891968,0.5586137175559998,0.998995983935743,0.9657763450995556,0.5455706046391502,0.6379137412236711,2.0
curriculum-s43,switched,43,0,eng-zho,0.0546639919759277,0.0245737211634904,0.0463718473911285,0.5187793970108032,0.9450286626815796,0.9186746987951808,0.8493291118334925,0.103979870512676,0.1369107321965897,82.0
curriculum-s43,switched,43,0,nld-zho,0.0616850551654964,0.0265797392176529,0.0422129034996032,0.5054246187210083,0.959715723991394,0.9106425702811244,0.8365563558144312,0.1042146455891467,0.1253761283851554,90.0
curriculum-s43,switched,43,1,eng-nld,0.7943831494483451,0.6028084252758275,0.1022328734397888,0.6254124641418457,0.3833646178245544,1.0,0.996216561330578,0.8493090760242271,0.9187562688064193,1.0
curriculum-s43,switched,43,1,eng-zho,0.362086258776329,0.1905717151454363,0.0709412693977356,0.5368971228599548,0.4767502546310425,0.997991967871486,0.9778235308334642,0.4744473855011563,0.600802407221665,3.0
curriculum-s43,switched,43,1,nld-zho,0.2953861584754262,0.1589769307923771,0.0645278096199035,0.5328572392463684,0.4874664843082428,0.9959839357429718,0.9694424639379988,0.4056991376640197,0.5280842527582749,5.0
curriculum-s43,switched,43,2,eng-nld,0.7748244734202607,0.567703109327984,0.0651829242706298,0.6710478663444519,0.3061296939849853,1.0,0.9954950191941284,0.8275901926289989,0.8946840521564694,1.0
curriculum-s43,switched,43,2,eng-zho,0.3741223671013039,0.1890672016048144,0.0496184229850769,0.5862458348274231,0.3803105652332306,0.997991967871486,0.9798859429694706,0.4858069321499026,0.607321965897693,3.0
curriculum-s43,switched,43,2,nld-zho,0.2973921765295887,0.1424272818455366,0.0448530316352844,0.5804517269134521,0.3933621346950531,0.9959839357429718,0.968725956987428,0.4047237661878566,0.5255767301905717,5.0
curriculum-s43,switched,43,3,eng-nld,0.8144433299899698,0.6614844533600803,0.0929788947105407,0.6425067186355591,0.3290676176548004,1.0,0.9976541068990102,0.8650454147433563,0.92728184553661,1.0
curriculum-s43,switched,43,3,eng-zho,0.4573721163490472,0.2903711133400201,0.0678026676177978,0.5597003698348999,0.4101235568523407,0.998995983935743,0.9862292701397364,0.5669800719797805,0.6930792377131394,2.0
curriculum-s43,switched,43,3,nld-zho,0.3435305917753259,0.2101303911735205,0.0627845525741577,0.5443211793899536,0.4186818599700928,0.997991967871486,0.977539546349893,0.462705233460684,0.5862587763289869,3.0
curriculum-s43,switched,43,4,eng-nld,0.8746238716148446,0.7582748244734203,0.1148431301116943,0.660526692867279,0.3359975218772888,1.0,0.9988534881753696,0.9130710708451736,0.9608826479438316,1.0
curriculum-s43,switched,43,4,eng-zho,0.5661985957873621,0.4072216649949849,0.0831812024116516,0.5848179459571838,0.4146499335765838,1.0,0.992900891429308,0.6657719081281802,0.7913741223671013,1.0
curriculum-s43,switched,43,4,nld-zho,0.4518555667001003,0.3199598796389167,0.076753556728363,0.5665982365608215,0.4144655168056488,0.998995983935743,0.986792203921,0.5672641061516632,0.7026078234704113,2.0
curriculum-s43,switched,43,5,eng-nld,0.8931795386158475,0.7693079237713139,0.1066972017288208,0.6816736459732056,0.3349754214286804,1.0,0.9989290159635532,0.9259599864614652,0.9674022066198597,1.0
