model,group,seed,layer,pair,retrieval_p1,retrieval_p1_nn,cos_gap,cka,centroid_dist,median_pct_rank,mean_pct_rank,mrr,retrieval_p5,median_rank
word-s49,switched,49,5,eng-nld,0.8836509528585756,0.7412236710130391,0.0966966152191162,0.678723156452179,0.3272047340869903,1.0,0.999130926917298,0.9206180516131311,0.9674022066198597,1.0
word-s49,switched,49,5,eng-zho,0.5165496489468405,0.3099297893681043,0.0670577883720398,0.5963528752326965,0.430791288614273,1.0,0.991405441223268,0.6184856669253356,0.7387161484453361,1.0
word-s49,switched,49,5,nld-zho,0.3841524573721163,0.2326980942828485,0.0612629652023315,0.5745185017585754,0.4340831637382507,0.998995983935743,0.9854206192875816,0.5076627803473203,0.6544633901705116,2.0
word-s49,switched,49,6,eng-nld,0.9002006018054163,0.7547642928786359,0.1057787537574768,0.6871858835220337,0.3364723324775696,1.0,0.9993570067632616,0.9322225676995396,0.9714142427281846,1.0
word-s49,switched,49,6,eng-zho,0.5712136409227684,0.3545636910732196,0.0716499686241149,0.6106820702552795,0.4387380182743072,1.0,0.993998561950913,0.6751639460744618,0.8079237713139418,1.0
word-s49,switched,49,6,nld-zho,0.4433299899699097,0.2668004012036108,0.0642457604408264,0.5851568579673767,0.4426934421062469,0.998995983935743,0.9881904750395766,0.5639663970521082,0.7066198595787362,2.0
word-s49,switched,49,7,eng-nld,0.8986960882647943,0.7748244734202607,0.1309033036231994,0.692288339138031,0.3696074187755584,1.0,0.9992215602631188,0.9296355939048792,0.966900702106319,1.0
word-s49,switched,49,7,eng-zho,0.5912738214643932,0.3801404212637914,0.0905780792236328,0.6231908202171326,0.4828793406486511,1.0,0.9949320854128652,0.6958880432112958,0.8304914744232698,1.0
word-s49,switched,49,7,nld-zho,0.4674022066198595,0.2808425275827482,0.0809295773506164,0.595206081867218,0.4869138896465301,0.998995983935743,0.9894653841041194,0.5857221286174362,0.720160481444333,2.0
word-s49,switched,49,8,eng-nld,0.8691073219658977,0.7311935807422267,0.1604979634284973,0.6953751444816589,0.4362799823284149,1.0,0.9990488533874716,0.9090785602924584,0.9593781344032096,1.0
word-s49,switched,49,8,eng-zho,0.5506519558676028,0.3189568706118355,0.106216013431549,0.6257688403129578,0.5622175931930542,1.0,0.993569060595441,0.6610218586317752,0.7923771313941825,1.0
word-s49,switched,49,8,nld-zho,0.4307923771313942,0.2452357071213641,0.0961009860038757,0.592864453792572,0.5662488341331482,0.998995983935743,0.9880756728015372,0.5520626385368405,0.6915747241725175,2.0
word-s49,switched,49,9,eng-nld,0.8555667001003009,0.7101303911735206,0.192388653755188,0.6971924901008606,0.4872312247753143,1.0,0.9989335476308442,0.902304711854308,0.9578736208625878,1.0
word-s49,switched,49,9,eng-zho,0.5045135406218656,0.2833500501504513,0.1265239715576172,0.6312211751937866,0.6597992181777954,1.0,0.99218136336721,0.619807682749719,0.7607823470411234,1.0
word-s49,switched,49,9,nld-zho,0.409729187562688,0.2296890672016048,0.1120498478412628,0.598781943321228,0.6642206311225891,0.998995983935743,0.9865651170378604,0.527395388161685,0.6695085255767302,2.0
word-s49,switched,49,10,eng-nld,0.8134403209628887,0.6038114343029087,0.2096864879131317,0.6920072436332703,0.5762115120887756,1.0,0.9985765529520289,0.8722004325942352,0.9478435305917752,1.0
word-s49,switched,49,10,eng-zho,0.4327983951855566,0.226680040120361,0.1313714385032653,0.6257020235061646,0.7877777814865112,0.998995983935743,0.9886663001051346,0.5532726807367475,0.6995987963891676,2.0
word-s49,switched,49,10,nld-zho,0.3445336008024072,0.1880641925777332,0.1210713684558868,0.5938220620155334,0.8025170564651489,0.997991967871486,0.9830208496976874,0.4708509608968774,0.6153460381143431,3.0
word-s49,switched,49,11,eng-nld,0.7432296890672017,0.4613841524573721,0.2033484876155853,0.6859585642814636,0.6328549385070801,1.0,0.9976984165347448,0.8225186611237274,0.9197592778335004,1.0
word-s49,switched,49,11,eng-zho,0.308926780341023,0.1359077231695085,0.1279295980930328,0.6160581707954407,0.9413092136383056,0.9969879518072288,0.979893495748289,0.4227284779667206,0.5476429287863591,4.0
word-s49,switched,49,11,nld-zho,0.2517552657973921,0.1128385155466399,0.1185646057128906,0.5895888805389404,0.971245288848877,0.9949799196787148,0.9744272979581314,0.3678835414490538,0.4839518555667001,6.0
word-s49,switched,49,12,eng-nld,0.6735205616850551,0.3731193580742227,0.1750667691230774,0.6755343675613403,0.6265861392021179,1.0,0.9962210929978692,0.7654705736868576,0.880641925777332,1.0
word-s49,switched,49,12,eng-zho,0.1940822467402206,0.0922768304914744,0.1106193214654922,0.5889409184455872,1.0284576416015625,0.9919678714859438,0.9642813984121036,0.3011510528543252,0.4082246740220662,9.0
word-s49,switched,49,12,nld-zho,0.1715145436308927,0.0712136409227683,0.1029850989580154,0.5595166087150574,1.0594429969787598,0.9899598393574296,0.9585986876291523,0.2770647368246459,0.3796389167502507,11.0
sent,switched,42,0,eng-nld,0.354062186559679,0.19358074222668,0.0738636255264282,0.624485433101654,0.5917630195617676,0.9949799196787148,0.9278946276580746,0.4237980914256333,0.4939819458375125,6.0
sent,switched,42,0,eng-zho,0.0411233701103309,0.0225677031093279,0.0373053252696991,0.4931909441947937,1.0027343034744265,0.8483935742971888,0.7711231082806652,0.0724252945353826,0.0857572718154463,152.0
sent,switched,42,0,nld-zho,0.0441323971915747,0.0200601805416248,0.0347436964511871,0.4787229895591736,1.01891827583313,0.8283132530120482,0.7548312608508256,0.0736450482209397,0.0872617853560682,172.0
sent,switched,42,1,eng-nld,0.7437311935807422,0.5120361083249749,0.1013689041137695,0.6162632703781128,0.4093532264232635,1.0,0.993106327013168,0.804866292677965,0.8796389167502507,1.0
sent,switched,42,1,eng-zho,0.2382146439317953,0.111334002006018,0.0599662661552429,0.5433763861656189,0.5436058044433594,0.9929718875502008,0.95481776655267,0.3410189645053835,0.4473420260782347,8.0
sent,switched,42,1,nld-zho,0.2006018054162487,0.09679037111334,0.0558887720108032,0.5229897499084473,0.5581037998199463,0.9899598393574296,0.9454200956282502,0.2944903063063146,0.3811434302908726,11.0
sent,switched,42,2,eng-nld,0.7352056168505516,0.4759277833500501,0.0600355267524719,0.6962068676948547,0.3144215047359466,1.0,0.9938399535957269,0.7966129907075892,0.8711133400200601,1.0
sent,switched,42,2,eng-zho,0.2657973921765296,0.1023069207622868,0.0405696630477905,0.610055148601532,0.4208719432353973,0.9949799196787148,0.9669883143406124,0.3760762561036095,0.4849548645937813,6.0
sent,switched,42,2,nld-zho,0.2116349047141424,0.0912738214643931,0.0378185510635376,0.6014914512634277,0.4303557276725769,0.9919678714859438,0.95555592480252,0.3117396129696447,0.4102306920762287,9.0
sent,switched,42,3,eng-nld,0.7657973921765295,0.5561685055165497,0.0647833347320556,0.6856228113174438,0.3097078800201416,1.0,0.9952070065618542,0.8233684668907192,0.8936810431293881,1.0
sent,switched,42,3,eng-zho,0.3099297893681043,0.1639919759277833,0.0448443293571472,0.6018373966217041,0.4084961712360382,0.9969879518072288,0.973355306884509,0.4247724489670621,0.5511534603811434,4.0
sent,switched,42,3,nld-zho,0.2417251755265797,0.1183550651955867,0.0420692563056945,0.5878874063491821,0.4207129776477813,0.9934738955823292,0.9627814165387728,0.3431268794441754,0.4368104312938816,7.5
sent,switched,42,4,eng-nld,0.8324974924774322,0.6955867602808425,0.0857177376747131,0.6664683222770691,0.3204330503940582,1.0,0.9975211779918068,0.8774947327849228,0.9287863590772316,1.0
sent,switched,42,4,eng-zho,0.3971915747241725,0.2397191574724172,0.0594502091407775,0.5905390381813049,0.4133417010307312,0.998995983935743,0.9823395890482692,0.5169929045747372,0.6589769307923772,2.0
sent,switched,42,4,nld-zho,0.3064192577733199,0.1800401203610832,0.0557438731193542,0.5717626214027405,0.4214861392974853,0.9969879518072288,0.9746362581721068,0.4220063953477044,0.5521564694082247,4.0
sent,switched,42,5,eng-nld,0.8681043129388164,0.738716148445336,0.0933610796928405,0.6747519373893738,0.3248222470283508,1.0,0.998515627202894,0.9063312641277324,0.9528585757271816,1.0
sent,switched,42,5,eng-zho,0.4468405215646941,0.2823470411233701,0.0631759166717529,0.6040394902229309,0.4155547320842743,0.998995983935743,0.9869362102371372,0.563308901667181,0.7036108324974925,2.0
sent,switched,42,5,nld-zho,0.3535606820461384,0.2291875626880641,0.0576828122138977,0.580608069896698,0.4222464263439178,0.997991967871486,0.9808285297660048,0.4714982690987666,0.6083249749247743,3.0
sent,switched,42,6,eng-nld,0.8906720160481445,0.7678034102306921,0.0973710417747497,0.6922361254692078,0.3253949582576751,1.0,0.998860033917012,0.9236514616618644,0.9653961885656972,1.0
sent,switched,42,6,eng-zho,0.4924774322968906,0.3149448345035105,0.0666321516036987,0.6256877183914185,0.4220962822437286,0.998995983935743,0.9910252846894096,0.6100556056507999,0.746740220661986,2.0
sent,switched,42,6,nld-zho,0.3941825476429287,0.2477432296890672,0.0611607432365417,0.5975680351257324,0.4256088435649872,0.998995983935743,0.9850807442407544,0.5140083820290183,0.6569709127382146,2.0
sent,switched,42,7,eng-nld,0.8836509528585756,0.7698094282848545,0.1130834817886352,0.7013667821884155,0.3730546236038208,1.0,0.9990171317164344,0.9205714373908288,0.9648946840521564,1.0
sent,switched,42,7,eng-zho,0.495987963891675,0.2913741223671013,0.0736863017082214,0.6363900899887085,0.4900577962398529,0.998995983935743,0.9912488469424338,0.6099812883221476,0.7562688064192578,2.0
sent,switched,42,7,nld-zho,0.3786359077231694,0.2251755265797392,0.0678982138633728,0.602738618850708,0.4903039932250976,0.998995983935743,0.9842262731971012,0.5028207142170208,0.6474423269809428,2.0
sent,switched,42,8,eng-nld,0.8841524573721163,0.7462387161484454,0.1544046401977539,0.7046955823898315,0.4488926231861114,1.0,0.9993252850922244,0.921340588355206,0.9724172517552658,1.0
sent,switched,42,8,eng-zho,0.5025075225677031,0.302407221664995,0.1003586649894714,0.6410078406333923,0.5634568333625793,1.0,0.9919970755640416,0.6176301066732148,0.765295887662989,1.0
sent,switched,42,8,nld-zho,0.3796389167502507,0.2372116349047141,0.0923508405685424,0.5991133451461792,0.566300630569458,0.998995983935743,0.9855903050517012,0.5070787548654252,0.6504513540621866,2.0
sent,switched,42,9,eng-nld,0.8781344032096289,0.730692076228686,0.1908351182937622,0.7115606665611267,0.5449394583702087,1.0,0.9992235743374702,0.9184487927377638,0.9714142427281846,1.0
sent,switched,42,9,eng-zho,0.4799398194583751,0.2647943831494483,0.1167278289794921,0.6459704041481018,0.67555171251297,0.998995983935743,0.9921219481738388,0.6016198987370113,0.7542627883650953,2.0
sent,switched,42,9,nld-zho,0.3796389167502507,0.2156469408224673,0.1106351315975189,0.6138017773628235,0.677073061466217,0.998995983935743,0.9862433686601976,0.5060990962298676,0.6454363089267804,2.0
sent,switched,42,10,eng-nld,0.8440320962888666,0.6514543630892677,0.2060394585132599,0.713473379611969,0.6308518052101135,1.0,0.9989823889338698,0.8964336352429416,0.9608826479438316,1.0
sent,switched,42,10,eng-zho,0.4052156469408224,0.1845536609829488,0.1208361983299255,0.6432663202285767,0.8376461863517761,0.998995983935743,0.9886824126999472,0.5340020087059397,0.6855566700100301,2.0
sent,switched,42,10,nld-zho,0.3279839518555667,0.1489468405215647,0.1148586571216583,0.6166408061981201,0.826678991317749,0.997991967871486,0.9826477424240592,0.4511321194911511,0.5877632898696088,3.0
sent,switched,42,11,eng-nld,0.7923771313941825,0.5300902708124373,0.2022277414798736,0.7041181921958923,0.6928583979606628,1.0,0.9985493629482826,0.8629912968032298,0.9438314944834504,1.0
sent,switched,42,11,eng-zho,0.2858575727181545,0.0942828485456369,0.1125476285815239,0.6300309300422668,0.9991245269775392,0.9969879518072288,0.9778376293539254,0.4062483088234162,0.5381143430290872,4.0
sent,switched,42,11,nld-zho,0.2352056168505516,0.0907723169508525,0.1063643917441368,0.599509060382843,0.9911876320838928,0.9949799196787148,0.9736418089610196,0.3532047550559084,0.4799398194583751,6.0
sent,switched,42,12,eng-nld,0.7311935807422267,0.4157472417251755,0.1691772937774658,0.6944071054458618,0.7052960395812988,1.0,0.997766895062698,0.8190641098555607,0.924272818455366,1.0
sent,switched,42,12,eng-zho,0.1695085255767301,0.0506519558676028,0.0903194099664688,0.606525182723999,1.1026767492294312,0.9899598393574296,0.9517830600234438,0.2748435752628477,0.3811434302908726,11.0
sent,switched,42,12,nld-zho,0.1464393179538616,0.0411233701103309,0.0861975997686386,0.578258752822876,1.099202275276184,0.9869477911646586,0.947485528875784,0.2470318365918054,0.3430290872617854,14.0
sent-s43,switched,43,0,eng-nld,0.3600802407221665,0.1960882647943831,0.0699980854988098,0.6188076734542847,0.5922252535820007,0.9949799196787148,0.9267682565769598,0.4270957350450935,0.4949849548645937,6.0
sent-s43,switched,43,0,eng-zho,0.0446339017051153,0.0200601805416248,0.0351289510726928,0.4843801856040954,1.0014500617980957,0.8393574297188755,0.7661750311174488,0.0757369836774471,0.0902708124373119,161.0
sent-s43,switched,43,0,nld-zho,0.0436308926780341,0.0170511534603811,0.0323656797409057,0.4746245443820953,1.0188698768615725,0.8152610441767069,0.7419940544525142,0.074405155371435,0.0907723169508525,185.0
sent-s43,switched,43,1,eng-nld,0.7512537612838515,0.5050150451354062,0.1078337430953979,0.5934902429580688,0.4226826131343841,1.0,0.9941586808618628,0.8088297877198616,0.8751253761283851,1.0
sent-s43,switched,43,1,eng-zho,0.2226680040120361,0.1063189568706118,0.0610051155090332,0.521314799785614,0.5546479821205139,0.9909638554216867,0.9470424325184388,0.3167396441766993,0.4117352056168505,10.0
sent-s43,switched,43,1,nld-zho,0.1705115346038114,0.0752256770310932,0.0533269643783569,0.5085347890853882,0.5654680728912354,0.9819277108433736,0.9287269438838603,0.2529266294765855,0.3274824473420261,19.0
sent-s43,switched,43,2,eng-nld,0.724172517552658,0.4583751253761283,0.0599454045295715,0.6741648316383362,0.3242478966712951,1.0,0.993886780824401,0.7892046912118212,0.8650952858575727,1.0
sent-s43,switched,43,2,eng-zho,0.2367101303911735,0.1033099297893681,0.0409461855888366,0.5833378434181213,0.4256311953067779,0.993975903614458,0.9625558402113972,0.3465380341513995,0.4593781344032096,7.0
sent-s43,switched,43,2,nld-zho,0.1890672016048144,0.0862587763289869,0.0365535020828247,0.5812760591506958,0.4330601990222931,0.988453815261044,0.9467589515534556,0.282223102983375,0.3655967903711133,12.5
sent-s43,switched,43,3,eng-nld,0.7437311935807422,0.4929789368104313,0.0604721903800964,0.6806730031967163,0.3177443444728851,1.0,0.9951677321119986,0.8074687209408106,0.8846539618856569,1.0
sent-s43,switched,43,3,eng-zho,0.2743229689067201,0.1288866599799398,0.0431039929389953,0.5897956490516663,0.4198087453842163,0.9959839357429718,0.9692269579823808,0.3859584081023083,0.506519558676028,5.0
sent-s43,switched,43,3,nld-zho,0.1870611835506519,0.0902708124373119,0.0379529595375061,0.5829557776451111,0.4319817423820495,0.9909638554216867,0.9526189008793448,0.2905320863470095,0.3976930792377131,10.0
sent-s43,switched,43,4,eng-nld,0.7808425275827482,0.59679037111334,0.0772991776466369,0.6606025695800781,0.3256252110004425,1.0,0.9965262252621316,0.8375290403948656,0.909729187562688,1.0
sent-s43,switched,43,4,eng-zho,0.3279839518555667,0.1855566700100301,0.0515404343605041,0.5729947686195374,0.4159227311611175,0.9969879518072288,0.9749917422951584,0.4394760929559667,0.5521564694082247,4.0
sent-s43,switched,43,4,nld-zho,0.2206619859578736,0.1278836509528585,0.0474250316619873,0.5592257380485535,0.4306266605854034,0.9929718875502008,0.9588937495216574,0.3260281391559023,0.4408224674022066,8.0
sent-s43,switched,43,5,eng-nld,0.8279839518555667,0.6680040120361084,0.0808846354484558,0.6772674918174744,0.3233993947505951,1.0,0.9978937817468468,0.8746084827789221,0.932296890672016,1.0
sent-s43,switched,43,5,eng-zho,0.3966900702106318,0.2372116349047141,0.053901195526123,0.5982827544212341,0.4080534279346466,0.9984939759036144,0.983008765251578,0.5106445030520053,0.645937813440321,2.5
sent-s43,switched,43,5,nld-zho,0.2833500501504513,0.156469408224674,0.04852956533432,0.5798947215080261,0.4208650290966034,0.9959839357429718,0.9709550337760268,0.3948831973313846,0.5150451354062187,5.0
sent-s43,switched,43,6,eng-nld,0.89518555667001,0.7703109327983952,0.097170352935791,0.6900960803031921,0.3321988880634308,1.0,0.9991561028466928,0.9265479658087012,0.9674022066198597,1.0
sent-s43,switched,43,6,eng-zho,0.4974924774322969,0.3194583751253761,0.0684084296226501,0.6195435523986816,0.4126772582530975,0.998995983935743,0.9918409848017948,0.6095679247640214,0.7417251755265798,2.0
sent-s43,switched,43,6,nld-zho,0.3896690070210632,0.2402206619859578,0.0624113678932189,0.6002435088157654,0.4206468164920807,0.998995983935743,0.9842635335726052,0.5096509273893348,0.6489468405215647,2.0
sent-s43,switched,43,7,eng-nld,0.8956870611835507,0.7678034102306921,0.1115484833717346,0.7009180188179016,0.3688841164112091,1.0,0.9993106830531756,0.929699089045522,0.9699097291875628,1.0
sent-s43,switched,43,7,eng-zho,0.5165496489468405,0.3350050150451353,0.0758034586906433,0.6368775367736816,0.4602108299732208,1.0,0.9929829649591344,0.6286986805714723,0.7713139418254764,1.0
sent-s43,switched,43,7,nld-zho,0.4182547642928786,0.2367101303911735,0.0690076947212219,0.6076130867004395,0.4657616019248962,0.998995983935743,0.9862992592234536,0.5347007624728314,0.6589769307923772,2.0
sent-s43,switched,43,8,eng-nld,0.8861584754262788,0.7362086258776329,0.1522266864776611,0.7030494213104248,0.4527787566184997,1.0,0.99927140860332,0.9227415103874468,0.966900702106319,1.0
sent-s43,switched,43,8,eng-zho,0.4989969909729187,0.3014042126379137,0.0947964787483215,0.6368823051452637,0.5538031458854675,0.998995983935743,0.9922886128264312,0.6132037676528704,0.7497492477432297,2.0
sent-s43,switched,43,8,nld-zho,0.3966900702106319,0.220160481444333,0.0881012678146362,0.6019518375396729,0.5562995672225952,0.998995983935743,0.9857393465537174,0.5194355392750603,0.6579739217652959,2.0
sent-s43,switched,43,9,eng-nld,0.866098294884654,0.6985957873620863,0.1826860308647155,0.710935115814209,0.5532425045967102,1.0,0.9991389832147044,0.9102529214341268,0.9679037111334002,1.0
sent-s43,switched,43,9,eng-zho,0.4994984954864594,0.2678034102306921,0.1140585839748382,0.6481354832649231,0.6657670736312866,0.998995983935743,0.9925484284177836,0.6113690498118625,0.7422266800401204,2.0
sent-s43,switched,43,9,nld-zho,0.3896690070210632,0.2086258776328987,0.1030264794826507,0.6148523688316345,0.6756882667541504,0.998995983935743,0.9871391282280576,0.5197887314201455,0.6720160481444333,2.0
sent-s43,switched,43,10,eng-nld,0.8410230692076228,0.6389167502507522,0.2021414935588836,0.7123664617538452,0.6274175047874451,1.0,0.9990503639432352,0.8954269379444386,0.961384152457372,1.0
sent-s43,switched,43,10,eng-zho,0.4172517552657974,0.2026078234704112,0.119670420885086,0.6450977325439453,0.8106511235237122,0.998995983935743,0.9901088808594458,0.5430872162717199,0.6915747241725175,2.0
sent-s43,switched,43,10,nld-zho,0.3470411233701103,0.1740220661985957,0.1129218339920044,0.6144664883613586,0.815102756023407,0.997991967871486,0.985138648878362,0.4768958837534454,0.6359077231695085,3.0
sent-s43,switched,43,11,eng-nld,0.7873620862587764,0.5035105315947843,0.2006787657737732,0.7039585709571838,0.7141954302787781,1.0,0.9985498664668704,0.8581888096958014,0.944332998996991,1.0
sent-s43,switched,43,11,eng-zho,0.316950852557673,0.1384152457372116,0.1151727139949798,0.6312757730484009,0.973797619342804,0.997991967871486,0.9834025167873096,0.4456748045627923,0.5957873620862588,3.0
sent-s43,switched,43,11,nld-zho,0.2698094282848545,0.1078234704112337,0.1071438193321228,0.6030134558677673,0.9732744693756104,0.9959839357429718,0.9790631935968548,0.3974611510549187,0.5396188565697091,5.0
sent-s43,switched,43,12,eng-nld,0.7206619859578736,0.4042126379137412,0.1659281253814697,0.6955154538154602,0.7137234210968018,1.0,0.9976007339286936,0.809726727513418,0.9207622868605816,1.0
sent-s43,switched,43,12,eng-zho,0.1995987963891675,0.0677031093279839,0.0925549790263176,0.6057524681091309,1.0915157794952393,0.9919678714859438,0.9555720373973328,0.3011936657581758,0.3946840521564694,9.0
sent-s43,switched,43,12,nld-zho,0.1670010030090271,0.0501504513540621,0.0861049965023994,0.5807931423187256,1.095342993736267,0.9889558232931728,0.952636524029921,0.2689723162313127,0.358074222668004,12.0
sent-s44,switched,44,0,eng-nld,0.3585757271815446,0.1915747241725175,0.0680356621742248,0.6335529685020447,0.5731700658798218,0.9949799196787148,0.927645385957068,0.4257248342742677,0.4899699097291876,6.0
sent-s44,switched,44,0,eng-zho,0.0406218655967903,0.0190571715145436,0.0354498326778411,0.5112568736076355,0.9731674790382384,0.8483935742971888,0.7694927150930703,0.0739508451484829,0.0902708124373119,152.0
sent-s44,switched,44,0,nld-zho,0.0416248746238716,0.0170511534603811,0.0339064002037048,0.4963904023170471,0.9834986329078674,0.8383534136546185,0.7620240238788655,0.0744140212048776,0.0897693079237713,162.0
sent-s44,switched,44,1,eng-nld,0.7311935807422267,0.4944834503510531,0.1039186120033264,0.5934690833091736,0.4193561971187591,1.0,0.9935111559578332,0.7936876482802303,0.8620862587763289,1.0
sent-s44,switched,44,1,eng-zho,0.2176529588766299,0.084754262788365,0.0621044635772705,0.5200784802436829,0.5509796142578125,0.9909638554216867,0.9480348676551744,0.315882341207899,0.4147442326980943,10.0
sent-s44,switched,44,1,nld-zho,0.1970912738214644,0.0877632898696088,0.0558587312698364,0.5029242634773254,0.5572888851165771,0.9889558232931728,0.9385515985708128,0.2884574507568729,0.3696088264794383,12.0
sent-s44,switched,44,2,eng-nld,0.7171514543630892,0.4638916750250752,0.059679627418518,0.696482241153717,0.3147076666355133,1.0,0.9932352277716684,0.7817466808955915,0.858074222668004,1.0
sent-s44,switched,44,2,eng-zho,0.2407221664994985,0.1068204613841524,0.0409309864044189,0.6073903441429138,0.4145111441612243,0.9929718875502008,0.963173657518741,0.34834527524431,0.4523570712136409,8.0
sent-s44,switched,44,2,nld-zho,0.2221664994984954,0.0882647943831494,0.0389492511749267,0.6008095145225525,0.4189144968986511,0.9909638554216867,0.9507684700688412,0.3190401437631252,0.4127382146439318,10.0
sent-s44,switched,44,3,eng-nld,0.7362086258776329,0.4989969909729187,0.0585567355155944,0.703803539276123,0.3035973608493805,1.0,0.9940443821424112,0.7968401864962721,0.8665997993981945,1.0
sent-s44,switched,44,3,eng-zho,0.2803410230692076,0.1384152457372116,0.0415259003639221,0.6199284195899963,0.3892455399036407,0.9959839357429718,0.9702747801637844,0.3915763112477577,0.5075225677031093,5.0
sent-s44,switched,44,3,nld-zho,0.2337011033099297,0.107321965897693,0.0380439758300781,0.6086156964302063,0.3981331884860992,0.9929718875502008,0.9580367608850648,0.3358894990722151,0.436308926780341,8.0
sent-s44,switched,44,4,eng-nld,0.7888665997993982,0.6093279839518556,0.074729323387146,0.6751153469085693,0.31067556142807,1.0,0.9964431446951296,0.8425410682362708,0.905717151454363,1.0
sent-s44,switched,44,4,eng-zho,0.3329989969909729,0.1960882647943831,0.0530101656913757,0.5989981889724731,0.3973317742347717,0.9969879518072288,0.9766513395608512,0.4460452937050551,0.5692076228686058,4.0
sent-s44,switched,44,4,nld-zho,0.2632898696088265,0.1399197592778335,0.0469568967819213,0.5778177380561829,0.4013817012310028,0.9949799196787148,0.9667355480094902,0.3715266123315789,0.4864593781344032,6.0
sent-s44,switched,44,5,eng-nld,0.8345035105315948,0.7021063189568706,0.0770848989486694,0.6845651865005493,0.2969923019409179,1.0,0.9975000302111152,0.8803087587183853,0.938816449348044,1.0
sent-s44,switched,44,5,eng-zho,0.4077231695085255,0.2487462387161484,0.054339051246643,0.6134175062179565,0.3854342103004455,0.998995983935743,0.9834246716051768,0.52039420783495,0.6514543630892679,2.0
sent-s44,switched,44,5,nld-zho,0.3204613841524574,0.1910732196589769,0.0495239496231079,0.5898520350456238,0.3836884200572967,0.9969879518072288,0.9758235550023564,0.4329115572290339,0.559679037111334,4.0
sent-s44,switched,44,6,eng-nld,0.8776328986960883,0.7186559679037112,0.0859894752502441,0.6914310455322266,0.3289105892181396,1.0,0.9986611440747948,0.9166579281965392,0.966900702106319,1.0
sent-s44,switched,44,6,eng-zho,0.4613841524573721,0.2723169508525577,0.0583778619766235,0.6264099478721619,0.424282431602478,0.998995983935743,0.9894940846636294,0.5779068301406427,0.7146439317953862,2.0
sent-s44,switched,44,6,nld-zho,0.3640922768304915,0.2036108324974924,0.0529726147651672,0.59083491563797,0.4221671819686889,0.997991967871486,0.9816955887743553,0.4817144554060464,0.6163490471414242,3.0
sent-s44,switched,44,7,eng-nld,0.8806419257773319,0.7151454363089267,0.104530394077301,0.698706328868866,0.3733278512954712,1.0,0.9991344515474132,0.9212329308832568,0.9704112337011032,1.0
sent-s44,switched,44,7,eng-zho,0.4939819458375125,0.2873620862587763,0.0687224864959716,0.6318851113319397,0.472611516714096,0.998995983935743,0.9910358585797552,0.6122301783072616,0.7557673019057172,2.0
sent-s44,switched,44,7,nld-zho,0.3931795386158475,0.2196589769307924,0.0630292892456054,0.5958716869354248,0.468779057264328,0.997991967871486,0.9831990952778014,0.5083487861397089,0.6449348044132397,3.0
sent-s44,switched,44,8,eng-nld,0.8896690070210632,0.7231695085255767,0.139268696308136,0.7009624242782593,0.4418027997016907,1.0,0.9992024265567788,0.9258949699844536,0.9699097291875628,1.0
sent-s44,switched,44,8,eng-zho,0.5015045135406219,0.2818455366098295,0.0903635025024414,0.6418169736862183,0.5651884078979492,1.0,0.9922649474528,0.6164994191470555,0.7587763289869609,1.0
sent-s44,switched,44,8,nld-zho,0.4182547642928786,0.2357071213640922,0.0819371342658996,0.6006563305854797,0.5523891448974609,0.998995983935743,0.985128578506604,0.5322057619588614,0.6664994984954865,2.0
sent-s44,switched,44,9,eng-nld,0.8711133400200601,0.7046138415245737,0.1864760518074035,0.7105154991149902,0.5319331884384155,1.0,0.9989743326364636,0.913348420104202,0.9658976930792376,1.0
sent-s44,switched,44,9,eng-zho,0.5,0.2933801404212638,0.1201480031013488,0.6466610431671143,0.667841911315918,0.9994979919678716,0.9924839780385332,0.6163781706715826,0.7552657973921765,1.5
sent-s44,switched,44,9,nld-zho,0.4287863590772317,0.2632898696088265,0.1101331710815429,0.6103739738464355,0.6497234106063843,0.998995983935743,0.9863783116417526,0.5457051679617823,0.6840521564694082,2.0
sent-s44,switched,44,10,eng-nld,0.8365095285857573,0.6103309929789368,0.2067223787307739,0.7041412591934204,0.6280331015586853,1.0,0.9986475490729216,0.892650742425489,0.961384152457372,1.0
sent-s44,switched,44,10,eng-zho,0.4262788365095286,0.226680040120361,0.1307806372642517,0.6453769207000732,0.8172597289085388,0.998995983935743,0.9895932778254444,0.5541704156196318,0.7001003009027081,2.0
sent-s44,switched,44,10,nld-zho,0.3645937813440321,0.1940822467402206,0.1220397353172302,0.6138540506362915,0.8090476393699646,0.997991967871486,0.9844427861898948,0.4907797435511121,0.6323971915747242,3.0
sent-s44,switched,44,11,eng-nld,0.773319959879639,0.4984954864593781,0.2023574113845825,0.6949730515480042,0.7008735537528992,1.0,0.9981208686299864,0.851529263412121,0.950852557673019,1.0
sent-s44,switched,44,11,eng-zho,0.3329989969909729,0.1459378134403209,0.1198176443576812,0.6358591318130493,0.9854961037635804,0.997991967871486,0.9830324306252088,0.4613707828766193,0.6173520561685055,3.0
sent-s44,switched,44,11,nld-zho,0.2828485456369107,0.1088264794383149,0.1140129193663597,0.6069501638412476,0.9783647060394288,0.9969879518072288,0.9776417606232352,0.4071580332920416,0.5511534603811434,4.0
sent-s44,switched,44,12,eng-nld,0.7036108324974925,0.4082246740220662,0.1658523678779602,0.6897521615028381,0.7048122882843018,1.0,0.9968736530877774,0.7986632184275863,0.9182547642928788,1.0
